Mês,Empresa,Linha,Estudante_Cartao,Estudante_BT,Vale_Transporte,Integracao_Plena,Integracao_Complementar,Gratuito_Cartao,Gratuito_BT,Inteira_Cartao,Inteira_Especie,Tarifa_Social,Qtd_Viagens
10,CONCEIÇÃO,59,4265,2853,21767,4507,79,9532,4114,4157,22856,0,1914
10,CONCEIÇÃO,63,8553,3852,40360,7211,159,8952,3622,6513,27498,0,1829
10,CONCEIÇÃO,76,919,434,4818,746,37,1528,505,823,4206,0,361
10,CONCEIÇÃO,83,1506,944,10021,771,16,1454,595,2190,9388,0,713
10,CONCEIÇÃO,411,2610,1183,8532,2922,0,2689,1191,2383,8344,0,731
10,CONCEIÇÃO,587,148,37,320,137,0,299,54,239,323,0,174
10,CONCEIÇÃO,589,116,30,438,408,0,275,96,137,136,0,370
10,CONCEIÇÃO,599,2777,1228,11567,3990,196,3216,831,3711,7311,0,1065
10,CONCEIÇÃO,905,105,90,1732,76,2,64,35,81,791,0,116
10,CONCEIÇÃO,2271,4436,2647,21117,2474,0,9483,3795,3755,21761,0,1875
10,CONCEIÇÃO,7601,24,7,105,20,0,62,20,15,149,0,12
10,DUNAS - URB,33,13965,7447,64750,15791,618,12131,4787,15675,49714,0,2875
10,DUNAS - URB,40,9741,5694,39081,9448,232,17335,7828,8647,46135,0,2724
10,DUNAS - URB,331,2027,1069,7549,1324,46,1703,650,2221,6140,0,569
10,DUNAS - URB,332,763,311,3195,540,5,480,237,1167,1778,0,488
10,DUNAS - URB,411,891,360,3319,1453,0,964,423,899,2920,0,310
10,DUNAS - URB,557,163,31,570,161,0,130,74,93,180,0,337
10,DUNAS - URB,585,427,187,580,391,0,631,130,398,953,0,483
10,GUANABARA - URB,2,5188,2606,28031,6652,269,5904,2504,4261,17774,0,2518
10,GUANABARA - URB,4,2414,1601,17316,2763,89,2000,1147,2104,11289,0,1183
10,GUANABARA - URB,5,2408,1400,10703,1093,20,2992,1650,2169,11083,0,875
10,GUANABARA - URB,8,8826,4378,49036,15616,921,11444,4311,8165,30139,0,2481
10,GUANABARA - URB,15,5399,3092,23050,3445,277,7452,4095,5106,23522,0,1023
10,GUANABARA - URB,19,1235,657,7017,1167,24,3532,1828,1194,6721,0,1038
10,GUANABARA - URB,20,1208,570,4799,842,26,3318,2016,1114,5229,0,954
10,GUANABARA - URB,25,1634,718,7773,1071,6,3394,1993,1553,6997,0,1605
10,GUANABARA - URB,29,962,479,4823,762,8,1036,496,846,3560,0,213
10,GUANABARA - URB,43,3296,1755,14697,2109,34,3511,1275,3019,11670,0,1111
10,GUANABARA - URB,60,9206,4854,44460,7567,561,7932,3883,9059,32066,0,2564
10,GUANABARA - URB,64,8030,4262,35048,4916,61,10993,5663,6576,32170,0,2017
10,GUANABARA - URB,67,1277,750,5827,554,7,1501,901,1122,6157,0,341
10,GUANABARA - URB,70,3484,2008,20693,2271,28,4460,2623,2909,16923,0,1293
10,GUANABARA - URB,72,4481,2506,25538,4845,136,3876,1960,4548,21106,0,1669
10,GUANABARA - URB,75,3850,1729,14473,2368,10,3372,1576,3979,12051,0,1094
10,GUANABARA - URB,76,1338,702,5901,1094,54,2254,820,1248,5758,0,440
10,GUANABARA - URB,77,6050,3797,38330,7743,243,4931,2529,6355,28320,0,2292
10,GUANABARA - URB,79,7607,4156,33578,5996,376,6056,2495,6177,23443,0,1854
10,GUANABARA - URB,84,6862,3050,29179,6553,118,7549,3202,7691,21318,0,1794
10,GUANABARA - URB,125,23,43,664,44,1,30,6,31,303,0,81
10,GUANABARA - URB,581,701,211,2485,608,0,1157,451,446,1747,0,1791
10,GUANABARA - URB,592,179,79,586,100,0,306,142,125,437,0,444
10,GUANABARA - URB,593,408,133,950,187,0,349,160,195,759,0,543
10,GUANABARA - URB,1029,2370,1148,12256,2682,82,2301,975,2100,8642,0,721
10,GUANABARA - URB,1516,215,123,827,113,5,250,144,170,869,0,61
10,GUANABARA - URB,1778,2071,1132,10002,1488,84,2873,1522,1888,8237,0,562
10,REUNIDAS,7,7110,3367,37446,7335,267,5923,2445,7521,28651,0,2218
10,REUNIDAS,26,2415,1094,11836,2482,38,2496,1090,1961,6202,0,1127
10,REUNIDAS,27,5140,2503,21236,2689,77,6446,3043,4446,21245,0,1766
10,REUNIDAS,29,4140,1769,19974,2609,45,3620,1684,3545,13952,0,540
10,REUNIDAS,35,7800,3346,29002,6549,657,7835,3750,7791,20723,0,1954
10,REUNIDAS,43,2835,1482,12311,1625,18,2985,1126,2687,9727,0,809
10,REUNIDAS,68,960,339,5885,888,10,1388,515,1320,3977,0,490
10,REUNIDAS,73,17362,11162,99259,28277,1064,13285,6532,15877,72275,0,4376
10,REUNIDAS,78,2611,1236,13652,918,27,1676,649,2865,7123,0,700
10,REUNIDAS,591,564,172,1707,486,0,934,358,464,1535,0,639
10,REUNIDAS,1029,1332,644,6704,1484,40,1446,615,1266,4894,0,379
10,REUNIDAS,6443,1112,573,4754,674,18,1246,456,960,3984,0,197
10,REUNIDAS,7847,732,321,4169,505,30,525,206,832,2137,0,238
10,REUNIDAS,9018,47,38,163,40,0,40,12,21,163,0,53
10,SANTA MARIA - URB,24,4665,2307,17719,5215,57,4529,2411,5108,14076,0,1653
10,SANTA MARIA - URB,34,0,0,0,0,0,0,0,0,0,0,3
10,SANTA MARIA - URB,37,5076,2435,17105,5136,71,4260,2289,3963,13345,0,1818
10,SANTA MARIA - URB,38,13983,8934,53187,11258,443,26509,13645,10861,66635,0,3895
10,SANTA MARIA - URB,39,5302,1924,22469,5509,161,4245,1987,4804,13021,0,2061
10,SANTA MARIA - URB,43,0,0,0,0,0,0,0,0,0,0,1
10,SANTA MARIA - URB,46,7417,4083,30436,12551,186,4626,3096,6827,25960,0,2151
10,SANTA MARIA - URB,48,97,49,331,86,2,117,86,67,272,0,70
10,SANTA MARIA - URB,54,5544,3100,22210,8889,267,5369,3664,4934,19230,0,2327
10,SANTA MARIA - URB,56,918,547,8710,2728,15,895,594,1486,5949,0,1153
10,SANTA MARIA - URB,83,1776,1259,11869,887,33,1941,843,2588,11347,0,909
10,SANTA MARIA - URB,331,3171,1694,11482,2058,70,2520,968,3504,9830,0,974
10,SANTA MARIA - URB,411,986,488,3393,961,0,890,351,1001,3082,0,284
10,SANTA MARIA - URB,536,651,232,2745,757,0,1083,546,543,2197,0,736
10,SANTA MARIA - URB,544,886,308,3645,2424,0,1767,605,1001,2175,0,1334
10,SANTA MARIA - URB,557,69,7,142,15,0,22,21,22,53,0,96
10,SANTA MARIA - URB,566,604,268,2149,1503,0,700,507,617,2496,0,908
10,SANTA MARIA - URB,585,55,22,93,60,0,105,15,59,148,0,110
10,VIA SUL - URB,50,12080,6754,63795,15563,393,12341,4940,12199,44392,0,3759
10,VIA SUL - URB,51,5243,2605,18047,6567,110,5019,2622,4546,13772,0,1769
10,VIA SUL - URB,52,5265,2884,19086,6272,235,6691,3960,4779,17618,0,1987
11,CONCEIÇÃO,21,6250,3430,27124,4202,52,10522,4867,5095,27955,0,2279
11,CONCEIÇÃO,30,4265,1736,19410,5230,204,4159,1729,5125,13789,0,1914
11,CONCEIÇÃO,41,1952,777,8036,2983,27,1648,945,1951,5138,0,715
11,CONCEIÇÃO,59,4044,3141,20044,4539,68,9444,3991,4079,22980,0,1903
11,CONCEIÇÃO,63,8772,4770,38868,7383,103,9179,3696,6483,29483,0,1756
11,CONCEIÇÃO,76,1315,678,6808,1324,38,2208,734,1379,6445,0,527
11,CONCEIÇÃO,83,1712,1114,9903,773,9,1551,678,2226,9765,0,711
11,CONCEIÇÃO,411,2089,1136,6871,2539,0,2429,933,1961,7153,0,645
11,CONCEIÇÃO,587,180,71,420,134,0,390,62,229,369,0,184
11,CONCEIÇÃO,589,180,37,695,517,0,351,101,170,180,0,556
11,CONCEIÇÃO,599,2864,1357,11761,4157,145,3473,789,3630,7507,0,1068
11,CONCEIÇÃO,905,139,129,2257,131,0,70,54,172,1105,0,137
11,CONCEIÇÃO,2271,4556,2917,21668,2606,0,9869,4230,3996,23249,0,1856
11,CONCEIÇÃO,7601,40,18,165,28,0,76,18,23,182,0,16
11,DUNAS - URB,33,14467,8072,64188,16754,557,12501,4881,15256,50392,0,2888
11,DUNAS - URB,40,9642,6306,37744,9495,255,17173,7531,8112,45587,0,2342
11,DUNAS - URB,331,2411,1259,8633,1496,61,1971,717,2442,7468,0,703
11,DUNAS - URB,332,825,327,3223,536,2,399,204,1185,1751,0,564
11,DUNAS - URB,411,1020,490,3369,1518,0,1138,456,1002,3222,0,335
11,DUNAS - URB,585,434,218,615,339,0,679,162,420,1086,0,811
11,GUANABARA - URB,2,5664,3141,29636,7073,249,6269,2700,4722,19166,0,2535
11,GUANABARA - URB,4,2516,1887,17468,2840,57,1995,1127,2202,11664,0,1206
11,GUANABARA - URB,5,3421,2200,14340,1633,21,4177,2271,2794,16237,0,1225
11,GUANABARA - URB,8,8999,4834,48392,16239,772,11973,4494,8663,32438,0,2564
11,GUANABARA - URB,15,4646,2849,19631,2828,226,6432,3560,4257,21188,0,1003
11,GUANABARA - URB,19,1397,757,6995,1342,38,3809,1750,1193,6946,0,1037
11,GUANABARA - URB,20,1514,739,6080,1015,30,3908,2264,1303,6499,0,1057
11,GUANABARA - URB,25,2021,1155,8695,1197,12,3700,2058,1855,7950,0,1594
11,GUANABARA - URB,29,2054,1080,10347,2380,41,2069,1009,1831,8190,0,438
11,GUANABARA - URB,43,3861,2192,16438,2658,43,4088,1443,3316,13410,0,1123
11,GUANABARA - URB,60,9995,5520,44715,7825,389,8607,3860,9263,34405,0,2507
11,GUANABARA - URB,64,8520,4893,35032,5068,65,11673,6139,6763,34347,0,2001
11,GUANABARA - URB,67,168,123,796,76,1,226,122,119,852,0,44
11,GUANABARA - URB,70,3449,2350,20263,2359,28,4748,2733,2757,16733,0,1255
11,GUANABARA - URB,72,4647,3132,25997,5396,70,4362,2037,4786,22783,0,1721
11,GUANABARA - URB,75,4035,1992,14127,2478,15,3432,1537,4185,12586,0,1125
11,GUANABARA - URB,76,664,357,2861,454,35,1302,365,588,2952,0,215
11,GUANABARA - URB,77,5957,4423,38680,7903,161,5257,2439,6323,29459,0,2333
11,GUANABARA - URB,79,8142,4628,33478,5981,323,6331,2529,6186,25314,0,1902
11,GUANABARA - URB,81,0,0,0,0,0,0,0,0,0,0,1
11,GUANABARA - URB,84,7030,3490,29049,6708,123,8049,3541,7738,22442,0,1806
11,GUANABARA - URB,125,21,25,528,55,0,30,14,22,285,0,80
11,GUANABARA - URB,581,534,180,1984,447,0,954,377,355,1365,0,1155
11,GUANABARA - URB,592,119,68,467,75,0,277,106,82,376,0,507
11,GUANABARA - URB,593,701,175,1213,248,0,568,229,281,1148,0,681
11,GUANABARA - URB,1029,1327,709,6221,1434,27,1323,646,1053,4900,0,406
11,GUANABARA - URB,1516,889,571,3930,570,38,1199,640,872,4056,0,270
11,GUANABARA - URB,1778,2122,1154,9574,1526,79,2801,1488,1898,8476,0,578
11,GUANABARA - URB,7601,112,65,497,83,0,236,94,90,657,0,51
11,REUNIDAS,7,7960,3933,38108,7815,170,6143,2582,8171,30994,0,2332
11,REUNIDAS,26,2317,1104,10566,2248,32,2202,1026,1964,5822,0,917
11,REUNIDAS,27,5584,2883,21283,2690,71,6970,3191,4615,22530,0,1799
11,REUNIDAS,29,5365,2745,25294,5604,93,5084,2327,4575,19565,0,711
11,REUNIDAS,35,8141,3738,30359,7117,814,8425,4056,8191,22009,0,1999
11,REUNIDAS,43,3916,2238,16931,2424,33,4171,1550,3395,13649,0,1151
11,REUNIDAS,68,1041,393,5893,848,13,1528,538,1484,4382,0,511
11,REUNIDAS,73,18464,13006,102949,29831,972,14134,6914,16774,80166,0,4553
11,REUNIDAS,78,3604,1949,19634,2257,61,2528,930,3887,10629,0,1010
11,REUNIDAS,591,569,192,1607,417,0,800,373,428,1493,0,550
11,REUNIDAS,9018,117,60,220,50,0,52,13,26,196,0,48
11,SANTA MARIA - URB,24,5025,2450,17522,5359,69,4714,2477,5048,14378,0,1571
11,SANTA MARIA - URB,37,5527,2933,17902,5839,39,4799,2699,4608,15336,0,1924
11,SANTA MARIA - URB,38,14445,9944,51621,11824,525,27565,13671,10787,69073,0,3857
11,SANTA MARIA - URB,39,5730,2335,23563,6118,174,4717,2063,4956,14081,0,2102
11,SANTA MARIA - URB,46,8220,5009,33591,13997,121,5083,3273,7669,29744,0,2526
11,SANTA MARIA - URB,48,177,74,536,141,2,220,153,114,409,0,96
11,SANTA MARIA - URB,54,6417,3613,23851,10022,222,6080,4097,5432,21526,0,2529
11,SANTA MARIA - URB,56,950,579,9578,3342,12,972,633,1510,5858,0,1081
11,SANTA MARIA - URB,83,1973,1317,12178,908,9,1999,784,2506,11496,0,966
11,SANTA MARIA - URB,331,2936,1487,10366,1991,76,2442,927,3207,8933,0,991
11,SANTA MARIA - URB,411,1016,517,3516,1024,0,988,417,1048,3192,0,282
11,SANTA MARIA - URB,536,685,225,2429,660,0,1143,536,661,2328,0,876
11,SANTA MARIA - URB,544,697,236,2511,1797,0,1094,485,698,1573,0,1033
11,SANTA MARIA - URB,566,400,203,1403,1288,0,503,386,529,1895,0,839
11,VIA SUL - URB,50,13254,7622,64359,16384,299,13147,5251,12470,46365,0,3929
11,VIA SUL - URB,51,5911,3024,18730,6780,44,5238,2719,4817,14994,0,1832
11,VIA SUL - URB,52,5807,3155,19364,6418,166,6916,4073,4916,18117,0,1925
12,CONCEIÇÃO,21,6158,4181,27725,4404,37,10082,4782,5707,30712,0,2444
12,CONCEIÇÃO,30,4402,2117,20469,5306,185,4343,1882,5513,15726,0,2031
12,CONCEIÇÃO,41,1573,716,7559,2768,26,1521,919,1717,4567,0,705
12,CONCEIÇÃO,59,4374,3506,20948,4769,50,10060,4120,4548,25778,0,1982
12,CONCEIÇÃO,63,9083,5419,40761,7695,92,9248,4026,7073,34079,0,1757
12,CONCEIÇÃO,76,726,520,4297,783,25,1368,440,878,4052,0,344
12,CONCEIÇÃO,83,1601,1187,10653,881,16,1572,747,2223,10552,0,747
12,CONCEIÇÃO,411,2253,1333,7455,3052,0,2582,994,2052,8088,0,768
12,CONCEIÇÃO,587,167,45,336,134,0,382,52,204,408,0,232
12,CONCEIÇÃO,589,131,41,529,355,0,384,90,166,148,0,521
12,CONCEIÇÃO,599,2701,1640,12523,4535,115,3666,769,4094,8724,0,1133
12,CONCEIÇÃO,905,203,177,2469,116,0,70,43,274,1228,0,144
12,CONCEIÇÃO,2271,4965,3568,23440,2632,0,10335,4261,4542,26979,0,1967
12,CONCEIÇÃO,7601,32,17,137,21,0,63,31,22,171,0,16
12,DUNAS - URB,33,14062,8824,64656,17179,416,12629,4864,15591,54439,0,3062
12,DUNAS - URB,40,9130,7251,39678,9603,245,17243,8074,8523,52729,0,1910
12,DUNAS - URB,331,2365,1439,9377,1719,58,2164,795,2708,8443,0,749
12,DUNAS - URB,332,785,426,3019,528,3,440,218,1050,2120,0,616
12,DUNAS - URB,411,1108,586,4129,1749,0,1319,490,1114,4007,0,359
12,DUNAS - URB,585,451,249,657,361,0,589,183,402,1226,0,922
12,GUANABARA - URB,2,5533,3409,30128,7085,253,6280,2633,4945,20600,0,2551
12,GUANABARA - URB,4,2537,1982,17743,2888,44,2171,1094,2486,12932,0,1283
12,GUANABARA - URB,5,3877,2617,16751,1750,22,4870,2578,3464,20312,0,1388
12,GUANABARA - URB,8,8996,5298,49299,16262,742,12038,4399,8963,35159,0,2630
12,GUANABARA - URB,15,4966,3666,23324,3359,181,7489,3921,5083,26429,0,1097
12,GUANABARA - URB,19,1546,1020,7955,1450,5,4121,1855,1391,8504,0,1064
12,GUANABARA - URB,20,1403,915,6320,1098,25,4135,2307,1476,7479,0,1064
12,GUANABARA - URB,25,2102,1314,10169,1491,8,4113,2175,2051,10061,0,1659
12,GUANABARA - URB,29,3073,1808,16126,3293,43,3176,1480,3052,13014,0,839
12,GUANABARA - URB,43,4034,2532,17982,3032,79,4338,1510,3567,15771,0,1147
12,GUANABARA - URB,60,9552,6054,47285,8146,362,9078,4091,9674,37573,0,2667
12,GUANABARA - URB,64,7947,5360,36627,5134,78,11835,6174,7011,37099,0,2062
12,GUANABARA - URB,70,3463,2679,21606,2338,26,4651,2659,2846,19860,0,1291
12,GUANABARA - URB,72,4528,2977,26196,5221,90,3971,1909,4772,24006,0,1776
12,GUANABARA - URB,75,4393,2572,16484,2867,12,3812,1712,4648,14694,0,1232
12,GUANABARA - URB,76,1436,896,6411,1167,63,2604,817,1453,7055,0,488
12,GUANABARA - URB,77,6007,4700,40106,8284,117,5182,2555,6671,32107,0,2377
12,GUANABARA - URB,79,7705,5316,35127,6045,362,6425,2572,6381,27951,0,1976
12,GUANABARA - URB,84,7164,3863,30591,7371,133,8287,3417,8311,25680,0,1907
12,GUANABARA - URB,125,19,44,603,86,0,24,11,17,296,0,66
12,GUANABARA - URB,581,548,275,2091,408,0,881,390,348,1593,0,1075
12,GUANABARA - URB,592,159,92,759,112,0,333,155,118,619,0,533
12,GUANABARA - URB,593,706,242,1522,286,0,649,243,374,1565,0,819
12,GUANABARA - URB,1029,301,159,1472,251,4,286,113,225,1049,0,85
12,GUANABARA - URB,1516,156,107,735,116,3,207,108,180,781,0,56
12,GUANABARA - URB,1778,2388,1497,11618,1739,81,3312,1722,2269,10749,0,672
12,GUANABARA - URB,7601,48,32,235,26,0,82,25,25,335,0,28
12,REUNIDAS,7,7847,4304,40779,8339,213,6709,2694,8690,34804,0,2357
12,REUNIDAS,26,2180,1139,10969,2203,31,2171,982,1993,6108,0,872
12,REUNIDAS,27,5705,3271,22700,2649,90,7261,3161,4940,26173,0,1795
12,REUNIDAS,29,5078,3009,27296,5670,100,5327,2545,5171,21793,0,975
12,REUNIDAS,35,8026,4199,31877,7506,830,8583,3916,8415,24296,0,1987
12,REUNIDAS,43,4301,2669,18754,3010,48,4493,1601,4033,15908,0,1221
12,REUNIDAS,68,1110,489,6195,920,18,1602,561,1429,4548,0,527
12,REUNIDAS,73,17892,13989,109137,30798,943,14522,7000,18037,85398,0,4687
12,REUNIDAS,78,3414,1970,19444,2431,50,2314,900,3966,11685,0,920
12,REUNIDAS,591,332,132,821,185,0,456,198,237,861,0,261
12,REUNIDAS,9018,140,80,317,86,1,44,16,30,292,0,51
12,SANTA MARIA - URB,24,5557,2785,20508,6281,57,5472,2625,6028,17698,0,1879
12,SANTA MARIA - URB,34,0,0,0,0,0,0,0,0,0,0,1
12,SANTA MARIA - URB,37,5501,3110,19060,6398,27,5008,2471,4853,16407,0,2017
12,SANTA MARIA - URB,38,14310,10895,56214,12283,508,29086,13971,11529,79263,0,4088
12,SANTA MARIA - URB,39,5629,2738,25101,6595,147,4740,2015,5334,16087,0,2136
12,SANTA MARIA - URB,46,8125,5193,34946,16090,88,5080,3231,7997,30904,0,1878
12,SANTA MARIA - URB,54,5886,3796,24456,10159,112,5998,3971,5506,22271,0,2571
12,SANTA MARIA - URB,56,964,652,10678,3809,14,945,585,1556,6595,0,1141
12,SANTA MARIA - URB,83,2022,1422,13249,1033,5,1988,894,2766,12839,0,1033
12,SANTA MARIA - URB,331,3075,1870,11297,2078,53,2694,954,3526,11207,0,976
12,SANTA MARIA - URB,332,0,0,0,0,0,0,0,0,0,0,1
12,SANTA MARIA - URB,411,1455,863,5171,1902,0,1481,693,1415,4923,0,475
12,SANTA MARIA - URB,536,482,205,2478,531,0,827,419,612,2399,0,633
12,SANTA MARIA - URB,544,372,121,1549,985,0,560,237,442,944,0,598
12,SANTA MARIA - URB,566,237,100,805,719,0,245,217,387,1052,0,457
12,VIA SUL - URB,50,13564,8395,67047,16720,267,13319,5233,12843,50321,0,4005
12,VIA SUL - URB,51,5928,3181,19304,7290,19,5446,2754,5102,16132,0,1922
12,VIA SUL - URB,52,5675,3367,20082,6788,155,6976,4082,5260,20296,0,1860
